G: batch-2800/graph-1 N: 2800 M: 5600 cut: 4282.0 time: 0.135
G: batch-2800/graph-2 N: 2800 M: 5600 cut: 4304.0 time: 0.143
G: batch-2800/graph-3 N: 2800 M: 5600 cut: 4282.0 time: 0.133
G: batch-2800/graph-4 N: 2800 M: 5600 cut: 4304.0 time: 0.152
G: batch-2800/graph-5 N: 2800 M: 5600 cut: 4294.0 time: 0.154
G: batch-3000/graph-1 N: 3000 M: 6000 cut: 4596.0 time: 0.153
G: batch-3000/graph-2 N: 3000 M: 6000 cut: 4592.0 time: 0.155
G: batch-3000/graph-3 N: 3000 M: 6000 cut: 4600.0 time: 0.151
G: batch-3000/graph-4 N: 3000 M: 6000 cut: 4596.0 time: 0.164
G: batch-3000/graph-5 N: 3000 M: 6000 cut: 4590.0 time: 0.158
G: batch-3200/graph-1 N: 3200 M: 6400 cut: 4904.0 time: 0.165
G: batch-3200/graph-2 N: 3200 M: 6400 cut: 4896.0 time: 0.164
G: batch-3200/graph-3 N: 3200 M: 6400 cut: 4890.0 time: 0.178
G: batch-3200/graph-4 N: 3200 M: 6400 cut: 4892.0 time: 0.191
G: batch-3200/graph-5 N: 3200 M: 6400 cut: 4896.0 time: 0.184
G: batch-3400/graph-1 N: 3400 M: 6800 cut: 5204.0 time: 0.199
G: batch-3400/graph-2 N: 3400 M: 6800 cut: 5198.0 time: 0.198
G: batch-3400/graph-3 N: 3400 M: 6800 cut: 5186.0 time: 0.181
G: batch-3400/graph-4 N: 3400 M: 6800 cut: 5206.0 time: 0.176
G: batch-3400/graph-5 N: 3400 M: 6800 cut: 5216.0 time: 0.175
G: batch-3600/graph-1 N: 3600 M: 7200 cut: 5498.0 time: 0.194
G: batch-3600/graph-2 N: 3600 M: 7200 cut: 5496.0 time: 0.216
G: batch-3600/graph-3 N: 3600 M: 7200 cut: 5498.0 time: 0.211
G: batch-3600/graph-4 N: 3600 M: 7200 cut: 5500.0 time: 0.214
G: batch-3600/graph-5 N: 3600 M: 7200 cut: 5516.0 time: 0.194
G: batch-3800/graph-1 N: 3800 M: 7600 cut: 5802.0 time: 0.204
G: batch-3800/graph-2 N: 3800 M: 7600 cut: 5794.0 time: 0.202
G: batch-3800/graph-3 N: 3800 M: 7600 cut: 5806.0 time: 0.204
G: batch-3800/graph-4 N: 3800 M: 7600 cut: 5818.0 time: 0.23
G: batch-3800/graph-5 N: 3800 M: 7600 cut: 5798.0 time: 0.223
G: batch-4000/graph-1 N: 4000 M: 8000 cut: 6124.0 time: 0.245
G: batch-4000/graph-2 N: 4000 M: 8000 cut: 6118.0 time: 0.22
G: batch-4000/graph-3 N: 4000 M: 8000 cut: 6098.0 time: 0.242
G: batch-4000/graph-4 N: 4000 M: 8000 cut: 6112.0 time: 0.251
G: batch-4000/graph-5 N: 4000 M: 8000 cut: 6114.0 time: 0.242
G: batch-4400/graph-1 N: 4400 M: 8800 cut: 6724.0 time: 0.277
G: batch-4400/graph-2 N: 4400 M: 8800 cut: 6712.0 time: 0.278
G: batch-4400/graph-3 N: 4400 M: 8800 cut: 6708.0 time: 0.285
G: batch-4400/graph-4 N: 4400 M: 8800 cut: 6728.0 time: 0.345
G: batch-4400/graph-5 N: 4400 M: 8800 cut: 6726.0 time: 0.268
G: batch-4800/graph-1 N: 4800 M: 9600 cut: 7314.0 time: 0.296
G: batch-4800/graph-2 N: 4800 M: 9600 cut: 7320.0 time: 0.302
G: batch-4800/graph-3 N: 4800 M: 9600 cut: 7308.0 time: 0.294
G: batch-4800/graph-4 N: 4800 M: 9600 cut: 7312.0 time: 0.302
G: batch-4800/graph-5 N: 4800 M: 9600 cut: 7320.0 time: 0.305
G: batch-5200/graph-1 N: 5200 M: 10400 cut: 7924.0 time: 0.329
G: batch-5200/graph-2 N: 5200 M: 10400 cut: 7928.0 time: 0.337
G: batch-5200/graph-3 N: 5200 M: 10400 cut: 7942.0 time: 0.334
G: batch-5200/graph-4 N: 5200 M: 10400 cut: 7926.0 time: 0.319
G: batch-5200/graph-5 N: 5200 M: 10400 cut: 7932.0 time: 0.341
G: batch-5600/graph-1 N: 5600 M: 11200 cut: 8534.0 time: 0.371
G: batch-5600/graph-2 N: 5600 M: 11200 cut: 8556.0 time: 0.35
G: batch-5600/graph-3 N: 5600 M: 11200 cut: 8530.0 time: 0.38
G: batch-5600/graph-4 N: 5600 M: 11200 cut: 8544.0 time: 0.442
G: batch-5600/graph-5 N: 5600 M: 11200 cut: 8540.0 time: 0.345
G: batch-6000/graph-1 N: 6000 M: 12000 cut: 9124.0 time: 0.376
G: batch-6000/graph-2 N: 6000 M: 12000 cut: 9134.0 time: 0.372
G: batch-6000/graph-3 N: 6000 M: 12000 cut: 9140.0 time: 0.38
G: batch-6000/graph-4 N: 6000 M: 12000 cut: 9172.0 time: 0.375
G: batch-6000/graph-5 N: 6000 M: 12000 cut: 9132.0 time: 0.384
G: batch-6400/graph-1 N: 6400 M: 12800 cut: 9728.0 time: 0.418
G: batch-6400/graph-2 N: 6400 M: 12800 cut: 9746.0 time: 0.411
G: batch-6400/graph-3 N: 6400 M: 12800 cut: 9738.0 time: 0.417
G: batch-6400/graph-4 N: 6400 M: 12800 cut: 9734.0 time: 0.41
G: batch-6400/graph-5 N: 6400 M: 12800 cut: 9740.0 time: 0.391
G: batch-6800/graph-1 N: 6800 M: 13600 cut: 10368.0 time: 0.42
G: batch-6800/graph-2 N: 6800 M: 13600 cut: 10356.0 time: 0.556
G: batch-6800/graph-3 N: 6800 M: 13600 cut: 10354.0 time: 0.441
G: batch-6800/graph-4 N: 6800 M: 13600 cut: 10342.0 time: 0.431
G: batch-6800/graph-5 N: 6800 M: 13600 cut: 10378.0 time: 0.435
G: batch-7200/graph-1 N: 7200 M: 14400 cut: 10958.0 time: 0.453
G: batch-7200/graph-2 N: 7200 M: 14400 cut: 10938.0 time: 0.462
G: batch-7200/graph-3 N: 7200 M: 14400 cut: 10952.0 time: 0.474
G: batch-7200/graph-4 N: 7200 M: 14400 cut: 10954.0 time: 0.478
G: batch-7200/graph-5 N: 7200 M: 14400 cut: 10944.0 time: 0.492
G: batch-7600/graph-1 N: 7600 M: 15200 cut: 11566.0 time: 0.497
G: batch-7600/graph-2 N: 7600 M: 15200 cut: 11584.0 time: 0.514
G: batch-7600/graph-3 N: 7600 M: 15200 cut: 11584.0 time: 0.517
G: batch-7600/graph-4 N: 7600 M: 15200 cut: 11582.0 time: 0.614
G: batch-7600/graph-5 N: 7600 M: 15200 cut: 11588.0 time: 0.506
G: batch-8000/graph-1 N: 8000 M: 16000 cut: 12164.0 time: 0.545
G: batch-8000/graph-2 N: 8000 M: 16000 cut: 12160.0 time: 0.518
G: batch-8000/graph-3 N: 8000 M: 16000 cut: 12174.0 time: 0.535
G: batch-8000/graph-4 N: 8000 M: 16000 cut: 12162.0 time: 0.52
G: batch-8000/graph-5 N: 8000 M: 16000 cut: 12178.0 time: 0.504
G: batch-8400/graph-1 N: 8400 M: 16800 cut: 12782.0 time: 0.557
G: batch-8400/graph-2 N: 8400 M: 16800 cut: 12770.0 time: 0.58
G: batch-8400/graph-3 N: 8400 M: 16800 cut: 12768.0 time: 0.579
G: batch-8400/graph-4 N: 8400 M: 16800 cut: 12776.0 time: 0.581
G: batch-8400/graph-5 N: 8400 M: 16800 cut: 12768.0 time: 0.647
G: batch-8800/graph-1 N: 8800 M: 17600 cut: 13378.0 time: 0.58
G: batch-8800/graph-2 N: 8800 M: 17600 cut: 13374.0 time: 0.579
G: batch-8800/graph-3 N: 8800 M: 17600 cut: 13370.0 time: 0.593
